id,host_id,host_name,room_type,disctricts,neighbourhoods,price,number_of_reviews,latitude,longitude
28508891,215005230,Marcela,Entire home/apt,Centro,Universidad,59,21,40.42749,-3.70516
28510478,83218276,Maria Anna,Private room,Centro,Embajadores,35,109,40.408,-3.70554
28511722,214958440,Roi,Entire home/apt,Centro,Embajadores,110,35,40.40962,-3.70558
28512633,215205548,Marina,Entire home/apt,Centro,Universidad,96,11,40.42474,-3.70375
28514134,215215266,Adriana,Private room,Ciudad Lineal,Ventas,18,100,40.43166,-3.65447
28514297,112373304,Daniel,Entire home/apt,Centro,Embajadores,99,2,40.41213,-3.70593
28514300,99018982,Alterhome,Entire home/apt,Centro,Embajadores,70,1,40.41024,-3.70051
28514303,99018982,Alterhome,Entire home/apt,Centro,Palacio,110,4,40.41204,-3.71264
28515847,16922115,RÃ©my,Private room,Centro,Sol,40,8,40.41989,-3.70437
28521901,96804915,Gius,Entire home/apt,Centro,Cortes,83,54,40.41526,-3.69912
28528745,213766590,SofÃ­a,Private room,Hortaleza,Pinar del Rey,34,0,40.4784,-3.64867
28530059,215324369,Luz Maria,Entire home/apt,Latina,Puerta del Angel,45,75,40.41401,-3.7263
28530174,215327625,Francisco Dionisio,Entire home/apt,Centro,Embajadores,129,0,40.41245,-3.70032
28532674,16922115,RÃ©my,Private room,Centro,Sol,60,15,40.4182,-3.70449
28534410,34212673,Marli,Private room,Chamberí,Gaztambide,31,0,40.43615,-3.71769
28536672,9885245,My Mad Madrid,Entire home/apt,Centro,Embajadores,60,44,40.40954,-3.70559
28537461,168131008,Alberto,Entire home/apt,Centro,Cortes,999,26,40.41624,-3.70017
28538481,206942792,Giormary,Hotel room,Centro,Universidad,69,4,40.42191,-3.70354
28539538,215395173,Alex,Private room,Puente de Vallecas,Portazgo,25,1,40.3863,-3.65067
28550267,54082234,Teresa,Private room,Puente de Vallecas,Palomeras Sureste,19,7,40.37952,-3.64927
28550596,215473170,Laura,Entire home/apt,Retiro,Pacífico,105,3,40.40566,-3.68288
28552407,207569019,Beatriz,Private room,Ciudad Lineal,Ventas,16,60,40.42751,-3.65468
28553236,206599035,Rita,Entire home/apt,Centro,Embajadores,55,53,40.4087,-3.69861
28553299,62002596,Dani,Private room,Arganzuela,Acacias,28,11,40.40199,-3.70145
28557853,48033079,Isaac,Entire home/apt,Chamartín,El Viso,99,31,40.43854,-3.68658
28559480,90074466,Jorge,Entire home/apt,Centro,Universidad,124,33,40.42153,-3.70406
28560504,207569019,Beatriz,Private room,Ciudad Lineal,Ventas,17,19,40.42909,-3.65541
28560520,206942792,Giormary,Entire home/apt,Centro,Embajadores,59,9,40.4078,-3.70194
28565755,156607374,NicolÃ¡s,Private room,Moratalaz,Fontarrón,35,20,40.4064,-3.66037
28576857,118995343,MarÃ­a JesÃºs,Private room,Centro,Embajadores,40,58,40.41211,-3.69951
28580473,190053753,Alyona,Entire home/apt,Latina,Campamento,99,3,40.39743,-3.76704
28584422,215380966,David,Entire home/apt,Centro,Embajadores,115,18,40.4061,-3.70189
28585107,8125749,Cayetana,Entire home/apt,Centro,Justicia,150,0,40.4255,-3.6978
28591986,11762240,Antonia,Private room,Centro,Palacio,50,3,40.41352,-3.70998
28593752,46704476,Ascension,Entire home/apt,Latina,Aluche,55,22,40.39718,-3.76002
28593906,91095901,Angelica,Hotel room,Hortaleza,Valdefuentes,110,14,40.48532,-3.66665
28595057,51564174,Ãlvaro & Tatiana,Entire home/apt,Centro,Universidad,46,28,40.42317,-3.70321
28595202,212016128,Vacaciones,Entire home/apt,Barajas,Alameda de Osuna,140,0,40.4545,-3.60256
28597308,214955959,Ian Y Marina,Entire home/apt,Chamberí,Almagro,80,21,40.43702,-3.69814
28605077,144454749,Alexia,Private room,Tetuán,Castillejos,39,16,40.45937,-3.69499
28606014,190307242,Sonia,Entire home/apt,Villa de Vallecas,Casco Histórico de Vallecas,68,40,40.37786,-3.62312
28606738,24332480,Blanca,Private room,Retiro,Pacífico,45,41,40.40697,-3.67947
28608221,144454749,Alexia,Private room,Tetuán,Castillejos,35,7,40.46039,-3.69446
28608646,34212673,Marli,Private room,Chamberí,Gaztambide,53,1,40.43424,-3.7171
28610401,115780806,Liliana,Entire home/apt,Centro,Universidad,295,15,40.42208,-3.70455
28621401,201741093,Your.Rentals,Entire home/apt,Centro,Cortes,220,2,40.41426,-3.7004
28623312,48222882,Federico Y Alejandra,Entire home/apt,Centro,Sol,99,47,40.41786,-3.70128
28623875,47967001,Francesca,Private room,Retiro,Jerónimos,35,13,40.4072,-3.68596
28624247,73911135,Sara,Private room,Centro,Universidad,50,46,40.42306,-3.7016
28624437,35186383,Ming,Private room,Usera,Moscardó,25,15,40.38569,-3.71109
28624466,212572141,"Grupo Diez GestiÃ³n, S.A.",Entire home/apt,Centro,Sol,95,20,40.41379,-3.70692
28624896,35186383,Ming,Private room,Usera,Moscardó,25,5,40.38678,-3.71277
28624972,212572141,"Grupo Diez GestiÃ³n, S.A.",Entire home/apt,Centro,Embajadores,95,30,40.41227,-3.70742
28625075,35186383,Ming,Private room,Usera,Moscardó,25,6,40.38643,-3.71265
28628093,195680325,Daniel Y Esther,Entire home/apt,Latina,Puerta del Angel,55,18,40.41284,-3.72411
28631895,216063028,Elena,Entire home/apt,Salamanca,Lista,165,2,40.43124,-3.67779
28632134,196395456,Ana,Entire home/apt,Moncloa - Aravaca,Argüelles,90,2,40.42809,-3.71734
28633661,48154493,Pablo,Entire home/apt,Centro,Embajadores,68,10,40.41082,-3.69804
28634833,90571195,Gabriel,Entire home/apt,Centro,Sol,58,117,40.41852,-3.70313
28649852,11857294,Margarita,Entire home/apt,Centro,Embajadores,80,42,40.41327,-3.70714
28651083,51564174,Ãlvaro & Tatiana,Entire home/apt,Centro,Embajadores,37,12,40.40632,-3.7025
28651356,216189666,Lisandro,Private room,Usera,Pradolongo,18,18,40.38359,-3.70715
28651645,216188881,Juan Y Cristina,Entire home/apt,Arganzuela,Legazpi,85,26,40.38933,-3.69199
28652637,31393625,CristÃ³bal,Entire home/apt,Hortaleza,Piovera,3000,0,40.45289,-3.64238
28655364,201741093,Your.Rentals,Entire home/apt,Centro,Cortes,123,1,40.41601,-3.69884
28658453,216203351,Fiteni,Entire home/apt,Centro,Justicia,80,47,40.42429,-3.6912
28665693,38059448,Nelly,Entire home/apt,Retiro,Jerónimos,150,0,40.41464,-3.69069
28666544,38059448,Nelly,Entire home/apt,Retiro,Jerónimos,120,4,40.41363,-3.6894
28667528,38059448,Nelly,Entire home/apt,Retiro,Jerónimos,150,1,40.41343,-3.69108
28678983,2711109,Yolanda ... /Alrezkate S.L,Entire home/apt,Centro,Cortes,75,5,40.41621,-3.70056
28680752,216379391,MarÃ­a Dolores,Entire home/apt,Tetuán,Bellas Vistas,49,1,40.45659,-3.71024
28683336,216222871,Mad4You Hostel,Hotel room,Centro,Universidad,50,1,40.42535,-3.70642
28683435,216222871,Mad4You Hostel,Hotel room,Centro,Universidad,50,8,40.42678,-3.70668
28683485,213791583,Javier,Private room,Moncloa - Aravaca,Valdezarza,21,34,40.4689,-3.72204
28686566,43713803,InÃ©s,Entire home/apt,Chamartín,El Viso,60,3,40.44312,-3.6826
28687414,199711620,Ramona,Entire home/apt,Carabanchel,Comillas,50,22,40.39124,-3.70989
28689306,139812605,Faire,Entire home/apt,Salamanca,Lista,75,20,40.4356,-3.67793
28693149,216462954,Gemma,Private room,Centro,Palacio,28,11,40.41019,-3.70936
28702596,216222871,Mad4You Hostel,Hotel room,Centro,Universidad,50,11,40.42669,-3.705
28702735,216222871,Mad4You Hostel,Hotel room,Centro,Universidad,30,2,40.42576,-3.70651
28703212,216222871,Mad4You Hostel,Hotel room,Centro,Universidad,100,2,40.42534,-3.70534
28703280,216222871,Mad4You Hostel,Hotel room,Centro,Universidad,50,1,40.42528,-3.70522
28703295,216222871,Mad4You Hostel,Hotel room,Centro,Universidad,100,0,40.42595,-3.70638
28703315,216222871,Mad4You Hostel,Hotel room,Centro,Universidad,100,1,40.42732,-3.70678
28703353,216222871,Mad4You Hostel,Hotel room,Centro,Universidad,50,137,40.42557,-3.70453
28705525,9903038,Sol,Entire home/apt,Centro,Embajadores,70,18,40.41243,-3.70498
28706302,102947901,Claudia,Entire home/apt,Centro,Cortes,95,6,40.41605,-3.69871
28707165,216546009,Mercedes,Entire home/apt,Centro,Sol,45,60,40.41445,-3.70558
28708059,216548737,Carlos,Entire home/apt,Centro,Justicia,59,11,40.42239,-3.69804
28710478,216571352,Luz Y Dani,Entire home/apt,Centro,Justicia,50,62,40.42252,-3.69939
28712443,141388698,Ana,Entire home/apt,Chamartín,Castilla,135,5,40.48046,-3.67542
28714073,216596034,Juancho,Private room,Arganzuela,Palos de Moguer,27,8,40.40321,-3.69087
28717106,216619344,Santi,Entire home/apt,Retiro,Ibiza,50,34,40.41697,-3.67366
28728998,208629663,Claudia,Private room,Arganzuela,Chopera,22,44,40.39418,-3.69651
28732217,205466186,Norma ConcepciÃ³n,Private room,Barajas,Corralejos,20,37,40.46551,-3.5857
28732575,187795777,The Right Stay,Entire home/apt,Centro,Universidad,150,0,40.42706,-3.7094
28733310,43993250,Bee,Private room,Salamanca,Castellana,35,11,40.43021,-3.68596
28733769,216734071,Francisca,Entire home/apt,Centro,Justicia,80,53,40.42027,-3.69917
28734408,133056146,Dobo Rooms,Entire home/apt,Centro,Palacio,664,14,40.41873,-3.70932
28747149,216828132,Pilar,Private room,Ciudad Lineal,Concepción,35,11,40.43198,-3.65695
28748968,918216,Cecilia,Private room,Chamberí,Gaztambide,16,21,40.4327,-3.71538
28754959,216894433,Nelli,Private room,Villaverde,Butarque,15,63,40.35397,-3.68083
28754985,39174919,Carlos,Private room,Villa de Vallecas,Casco Histórico de Vallecas,120,5,40.36265,-3.59043
28755201,5102195,Juan,Entire home/apt,Chamartín,Ciudad Jardín,50,12,40.44578,-3.67253
28756036,216903004,Jose Y Fabian,Entire home/apt,Centro,Justicia,90,14,40.42086,-3.70095
28757023,187795777,The Right Stay,Entire home/apt,Retiro,Ibiza,150,0,40.41749,-3.67141
28757041,187795777,The Right Stay,Entire home/apt,Centro,Universidad,100,1,40.42901,-3.70873
28759162,25947594,Amor,Private room,Moncloa - Aravaca,Ciudad Universitaria,50,4,40.46136,-3.72327
28759950,216935980,Agapito,Entire home/apt,Centro,Universidad,80,5,40.4238,-3.70525
28768207,50648232,Lina,Entire home/apt,Centro,Embajadores,80,55,40.40879,-3.70235
28768316,3400585,Guillaume,Entire home/apt,Retiro,Pacífico,100,32,40.40705,-3.67902
28771429,39174919,Carlos,Private room,Villa de Vallecas,Casco Histórico de Vallecas,60,1,40.3627,-3.58849
28771705,156736996,Maria,Entire home/apt,Chamberí,Almagro,139,20,40.43094,-3.6952
28775831,4599639,AllÃ´,Entire home/apt,Centro,Universidad,75,9,40.42278,-3.70775
28776140,168699659,Cesar,Private room,Tetuán,Valdeacederas,16,37,40.46276,-3.70157
28776319,210735357,Aldo,Private room,Puente de Vallecas,Numancia,18,3,40.40141,-3.6624
28776737,16898495,Guillem,Entire home/apt,Centro,Universidad,80,5,40.42335,-3.70408
28777573,24258953,David,Private room,Centro,Embajadores,49,0,40.40844,-3.71041
28777906,5688467,Caroline,Private room,Barajas,Alameda de Osuna,36,6,40.45289,-3.58904
28778118,217067249,Jorge,Entire home/apt,Centro,Universidad,95,62,40.42142,-3.70708
28778856,24258953,David,Private room,Centro,Embajadores,49,0,40.40866,-3.71007
28779315,3561572,Paula,Entire home/apt,Centro,Embajadores,100,3,40.40994,-3.69808
28780667,24258953,David,Private room,Latina,Puerta del Angel,39,0,40.41136,-3.72908
28781028,24258953,David,Private room,Latina,Puerta del Angel,42,0,40.41304,-3.7289
28781483,217094499,Santiago,Entire home/apt,Centro,Justicia,55,15,40.42488,-3.69965
28793977,92260292,Alberto,Entire home/apt,Ciudad Lineal,San Juan Bautista,99,9,40.45315,-3.65632
28798409,49346824,Alejandro,Entire home/apt,Moncloa - Aravaca,Argüelles,120,22,40.42087,-3.71527
28800076,212812380,Fernando,Entire home/apt,Centro,Palacio,45,16,40.41733,-3.70984
28801526,106591951,Luxa Home,Entire home/apt,Salamanca,Recoletos,140,27,40.42631,-3.68274
28802147,217227097,Antonio,Entire home/apt,Centro,Universidad,55,16,40.42314,-3.70138
28802938,77420214,Presidence Rentals,Entire home/apt,Salamanca,Recoletos,167,23,40.42119,-3.68519
28803887,127706634,Sara,Private room,Carabanchel,Buenavista,14,57,40.37318,-3.73984
28806048,26949088,Cristina,Entire home/apt,Centro,Universidad,580,28,40.42573,-3.71107
28809812,39362213,Ricardo,Entire home/apt,Centro,Sol,300,42,40.41549,-3.70567
28810699,217291591,Susana,Entire home/apt,Arganzuela,Chopera,120,38,40.39533,-3.70004
28819237,5012713,Janette,Entire home/apt,Centro,Embajadores,120,1,40.41234,-3.70145
28820570,142169814,MarÃ­a Luisa,Entire home/apt,Centro,Palacio,60,82,40.42021,-3.70887
28821665,13512348,Alejandro,Entire home/apt,Centro,Justicia,99,24,40.42134,-3.70082
28823626,206349691,Mike,Private room,Usera,Almendrales,1262,0,40.38576,-3.69998
28823628,206349691,Mike,Entire home/apt,Tetuán,Valdeacederas,1262,0,40.46637,-3.69921
28823629,206349691,Mike,Private room,Latina,Puerta del Angel,1262,4,40.41394,-3.72555
28823632,206349691,Mike,Private room,Latina,Puerta del Angel,1262,0,40.4142,-3.72695
28823635,206349691,Mike,Private room,Usera,Moscardó,1262,0,40.38745,-3.70124
28823637,206349691,Mike,Entire home/apt,Usera,Moscardó,1262,0,40.38579,-3.71084
28823638,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,51,0,40.41299,-3.72555
28823639,206349691,Mike,Entire home/apt,Tetuán,Bellas Vistas,1262,0,40.44992,-3.70693
28823640,206349691,Mike,Entire home/apt,Tetuán,Valdeacederas,1262,3,40.46428,-3.69977
28823642,206349691,Mike,Entire home/apt,Chamberí,Trafalgar,1262,0,40.43016,-3.70061
28823643,206349691,Mike,Entire home/apt,Centro,Justicia,1262,1,40.42761,-3.69983
28823645,206349691,Mike,Entire home/apt,Tetuán,Valdeacederas,1262,0,40.46436,-3.6998
28823651,206349691,Mike,Private room,Tetuán,Bellas Vistas,1262,1,40.44989,-3.70491
28823654,206349691,Mike,Private room,Tetuán,Bellas Vistas,1262,0,40.45469,-3.70851
28823657,206349691,Mike,Private room,Usera,Almendrales,1262,0,40.38678,-3.69971
28823661,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,1262,1,40.41439,-3.72736
28823664,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,1262,3,40.41444,-3.72752
28823665,206349691,Mike,Entire home/apt,Chamberí,Trafalgar,1262,2,40.43004,-3.70204
28823667,206349691,Mike,Private room,Latina,Puerta del Angel,1262,0,40.41275,-3.72771
28823668,206349691,Mike,Private room,Tetuán,Bellas Vistas,1262,0,40.45531,-3.70963
28823673,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,1262,0,40.41393,-3.72731
28823677,206349691,Mike,Entire home/apt,Chamberí,Trafalgar,1262,0,40.43014,-3.70075
28823679,206349691,Mike,Entire home/apt,Chamberí,Trafalgar,1262,1,40.42982,-3.70178
28823682,206349691,Mike,Entire home/apt,Usera,Moscardó,38,0,40.3857,-3.71024
28823690,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,1262,0,40.41266,-3.72725
28823692,206349691,Mike,Entire home/apt,Centro,Cortes,1262,3,40.4165,-3.69811
28823697,206349691,Mike,Entire home/apt,Usera,Moscardó,1262,0,40.3854,-3.71177
28823700,206349691,Mike,Private room,Usera,Almendrales,1262,1,40.3872,-3.70022
28823702,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,1262,0,40.41217,-3.72621
28823708,206349691,Mike,Private room,Usera,Moscardó,1262,0,40.38768,-3.70123
28823711,206349691,Mike,Private room,Tetuán,Bellas Vistas,1262,0,40.45523,-3.70954
28823713,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,1262,1,40.41311,-3.72563
28823714,206349691,Mike,Private room,Latina,Puerta del Angel,1262,0,40.41302,-3.72762
28823721,206349691,Mike,Entire home/apt,Chamberí,Trafalgar,1262,4,40.42964,-3.70127
28823723,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,1262,1,40.41378,-3.72624
28823724,206349691,Mike,Entire home/apt,Centro,Universidad,1262,0,40.42439,-3.70584
28823726,206349691,Mike,Private room,Latina,Puerta del Angel,1262,0,40.41219,-3.72596
28823728,206349691,Mike,Entire home/apt,Tetuán,Valdeacederas,1262,0,40.4651,-3.69794
28823731,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,1262,0,40.41275,-3.7302
28823734,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,1262,1,40.41298,-3.72779
28823736,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,1262,1,40.41417,-3.72762
28823739,206349691,Mike,Entire home/apt,Usera,Moscardó,1262,0,40.38532,-3.71137
28823743,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,38,6,40.41362,-3.72754
28823745,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,1262,0,40.41456,-3.72646
28823750,206349691,Mike,Private room,Latina,Puerta del Angel,1262,1,40.41398,-3.72788
28823757,206349691,Mike,Entire home/apt,Chamberí,Trafalgar,1262,0,40.43339,-3.69988
28823758,206349691,Mike,Private room,Tetuán,Bellas Vistas,1262,1,40.45363,-3.70851
28823759,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,1262,0,40.41233,-3.72638
28823762,206349691,Mike,Private room,Usera,Almendrales,1262,1,40.38632,-3.70018
28823765,206349691,Mike,Entire home/apt,Retiro,Pacífico,1262,1,40.40525,-3.67994
28823766,206349691,Mike,Entire home/apt,Chamberí,Trafalgar,1262,1,40.42972,-3.70045
28823769,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,1262,0,40.41361,-3.73136
28823770,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,1262,3,40.41232,-3.72765
28823773,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,1262,0,40.41279,-3.72768
28823775,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,1262,0,40.41395,-3.72559
28823783,206349691,Mike,Entire home/apt,Tetuán,Valdeacederas,1262,2,40.46454,-3.69809
28823786,206349691,Mike,Entire home/apt,Tetuán,Valdeacederas,1262,0,40.46469,-3.69859
28823791,206349691,Mike,Entire home/apt,Chamberí,Trafalgar,1262,0,40.42979,-3.7022
28823794,206349691,Mike,Entire home/apt,Tetuán,Bellas Vistas,1262,1,40.45025,-3.70622
28823796,206349691,Mike,Entire home/apt,Latina,Cármenes,1262,3,40.40224,-3.74277
28823799,206349691,Mike,Entire home/apt,Centro,Embajadores,1262,0,40.40607,-3.69964
28823803,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,1262,1,40.4139,-3.72554
28823805,206349691,Mike,Entire home/apt,Usera,Zofío,1262,0,40.38406,-3.71197
28823809,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,1262,1,40.41253,-3.72613
28823813,206349691,Mike,Entire home/apt,Centro,Universidad,1262,2,40.42451,-3.70239
28823816,206349691,Mike,Entire home/apt,Centro,Cortes,1262,0,40.41478,-3.69997
28823819,206349691,Mike,Entire home/apt,Tetuán,Valdeacederas,1262,0,40.46518,-3.69946
28823822,206349691,Mike,Private room,Tetuán,Bellas Vistas,1262,2,40.44803,-3.70696
28823823,206349691,Mike,Entire home/apt,Centro,Palacio,1262,2,40.41045,-3.71591
28823827,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,1262,1,40.41228,-3.72554
28823832,206349691,Mike,Entire home/apt,Centro,Cortes,1262,2,40.41328,-3.69754
28823833,206349691,Mike,Entire home/apt,Tetuán,Bellas Vistas,1262,4,40.44944,-3.70678
28823836,206349691,Mike,Private room,Usera,Moscardó,1262,0,40.38742,-3.70088
28823837,206349691,Mike,Entire home/apt,Tetuán,Bellas Vistas,1262,2,40.4497,-3.7064
28823839,206349691,Mike,Entire home/apt,Tetuán,Valdeacederas,1262,2,40.46571,-3.69789
28823842,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,1262,2,40.41308,-3.72713
28823843,206349691,Mike,Entire home/apt,Centro,Cortes,1262,0,40.41475,-3.70035
28823919,206349691,Mike,Entire home/apt,Latina,Puerta del Angel,1262,5,40.41271,-3.72589
28823925,217364910,Inmaculada,Private room,Moncloa - Aravaca,Ciudad Universitaria,21,3,40.47173,-3.72987
28824832,217364910,Inmaculada,Private room,Moncloa - Aravaca,Ciudad Universitaria,17,3,40.4715,-3.72938
28825896,217375816,Emilio,Entire home/apt,Centro,Embajadores,64,39,40.4086,-3.69918
28831219,132736,Olga Y Andres,Private room,Chamberí,Arapiles,30,39,40.43411,-3.70543
28832793,213310088,Reyes  Y Boyd,Entire home/apt,Moncloa - Aravaca,Aravaca,125,19,40.45742,-3.78263
28833074,201605043,Carmen,Entire home/apt,Salamanca,Goya,70,39,40.42786,-3.67756
28848595,102947901,Claudia,Entire home/apt,Centro,Cortes,65,0,40.41371,-3.69703
28851510,217540850,Hotel Abalu,Hotel room,Centro,Universidad,100,0,40.42439,-3.70519
28854052,2864064,Oscar Vanessa Javi,Entire home/apt,Centro,Universidad,66,15,40.42337,-3.70852
28855477,217540850,Hotel Abalu,Hotel room,Centro,Universidad,120,0,40.42457,-3.70688
28855964,217540850,Hotel Abalu,Hotel room,Centro,Universidad,120,0,40.42365,-3.70645
28856563,55914724,Gonzalo,Entire home/apt,Hortaleza,Canillas,80,75,40.46448,-3.62943
28861048,144457564,Katherine,Private room,San Blas - Canillejas,Arcos,129,0,40.42389,-3.62078
28862231,51163210,Alfredo,Hotel room,Puente de Vallecas,San Diego,25,0,40.39462,-3.66265
